,id,title_description_clean,release_date,Contains
293,6NUKgUeJUL8lWmelDf1DNi,"Elon Musk, Twitter, and regulating 'Big Tech'  and Rory for the latest episode of Question Time where they discuss Elon Musk, Twitter, nation states vs. big tech, Amazon, John Reith, and much, much more. Plus Rory has asked his friend to calculate the number of ;bot followers; Alastair has!",2022-11-03,John Reith
294,6D11Mzfpj1GCZNyYDeuDUq,"Braverman, Brazil, and Hancock in the jungle Rory and Alastair discuss Suella Braverman return to the front bench, the significance of security breaches in ministerial positions, and why Tony Blair never had a phone during his time as Prime Minister... Plus debates about the response to asylum seekers in the UK, Lula success in Brazil election, Rory insider knowledge of Rishi Sunak new cabinet, and Matt Hancock agreeing to participate in I;m a Celebrity Get Me Out of Here.",2022-11-02,Rishi Sunak
295,6D11Mzfpj1GCZNyYDeuDUq,"Braverman, Brazil, and Hancock in the jungle Rory and Alastair discuss Suella Braverman return to the front bench, the significance of security breaches in ministerial positions, and why Tony Blair never had a phone during his time as Prime Minister... Plus debates about the response to asylum seekers in the UK, Lula success in Brazil election, Rory insider knowledge of Rishi Sunak new cabinet, and Matt Hancock agreeing to participate in I;m a Celebrity Get Me Out of Here.",2022-11-02,Suella Braverman
296,6D11Mzfpj1GCZNyYDeuDUq,"Braverman, Brazil, and Hancock in the jungle Rory and Alastair discuss Suella Braverman return to the front bench, the significance of security breaches in ministerial positions, and why Tony Blair never had a phone during his time as Prime Minister... Plus debates about the response to asylum seekers in the UK, Lula success in Brazil election, Rory insider knowledge of Rishi Sunak new cabinet, and Matt Hancock agreeing to participate in I;m a Celebrity Get Me Out of Here.",2022-11-02,Tony Blair
297,6D11Mzfpj1GCZNyYDeuDUq,"Braverman, Brazil, and Hancock in the jungle Rory and Alastair discuss Suella Braverman return to the front bench, the significance of security breaches in ministerial positions, and why Tony Blair never had a phone during his time as Prime Minister... Plus debates about the response to asylum seekers in the UK, Lula success in Brazil election, Rory insider knowledge of Rishi Sunak new cabinet, and Matt Hancock agreeing to participate in I;m a Celebrity Get Me Out of Here.",2022-11-02,Ben
298,6D11Mzfpj1GCZNyYDeuDUq,"Braverman, Brazil, and Hancock in the jungle Rory and Alastair discuss Suella Braverman return to the front bench, the significance of security breaches in ministerial positions, and why Tony Blair never had a phone during his time as Prime Minister... Plus debates about the response to asylum seekers in the UK, Lula success in Brazil election, Rory insider knowledge of Rishi Sunak new cabinet, and Matt Hancock agreeing to participate in I;m a Celebrity Get Me Out of Here.",2022-11-02,Matt Hancock
299,6D11Mzfpj1GCZNyYDeuDUq,"Braverman, Brazil, and Hancock in the jungle Rory and Alastair discuss Suella Braverman return to the front bench, the significance of security breaches in ministerial positions, and why Tony Blair never had a phone during his time as Prime Minister... Plus debates about the response to asylum seekers in the UK, Lula success in Brazil election, Rory insider knowledge of Rishi Sunak new cabinet, and Matt Hancock agreeing to participate in I;m a Celebrity Get Me Out of Here.",2022-11-02,Lula da Silva
300,5weuU2YZ9CQiCJLuirmEdj,"François Hollande on Putin, Obama, and Brexit In a special guest episode, we speak to former French president François Hollande from his office in Paris. Tune in to hear his views on Putin, Xi Jinping, Merkel, Macron, the far right, the importance of political parties and much, much more.",2022-10-27,Vladimir Putin
301,5weuU2YZ9CQiCJLuirmEdj,"François Hollande on Putin, Obama, and Brexit In a special guest episode, we speak to former French president François Hollande from his office in Paris. Tune in to hear his views on Putin, Xi Jinping, Merkel, Macron, the far right, the importance of political parties and much, much more.",2022-10-27,Emmanuel Macron
302,5weuU2YZ9CQiCJLuirmEdj,"François Hollande on Putin, Obama, and Brexit In a special guest episode, we speak to former French president François Hollande from his office in Paris. Tune in to hear his views on Putin, Xi Jinping, Merkel, Macron, the far right, the importance of political parties and much, much more.",2022-10-27,Xi Jinping
303,5weuU2YZ9CQiCJLuirmEdj,"François Hollande on Putin, Obama, and Brexit In a special guest episode, we speak to former French president François Hollande from his office in Paris. Tune in to hear his views on Putin, Xi Jinping, Merkel, Macron, the far right, the importance of political parties and much, much more.",2022-10-27,François Hollande
304,5weuU2YZ9CQiCJLuirmEdj,"François Hollande on Putin, Obama, and Brexit In a special guest episode, we speak to former French president François Hollande from his office in Paris. Tune in to hear his views on Putin, Xi Jinping, Merkel, Macron, the far right, the importance of political parties and much, much more.",2022-10-27,Angela Merkel
305,498Q2Xa0a6lx0tkaIhqyxT,"Battle for the National Trust, getting over Brexit and boycotting Qatar What would it take for the UK to have a general election? Would Rory ever rejoin the Conservative Party? How does confirmation bias affect politics? Alastair and Rory answer these questions, plus discuss their insecurities, the legitimacy of Britain Crown Jewels, protesting the Iraq War, the impact of Brexit on public services and much more.",2022-10-26,
306,0yKhhB4wW2lxsH6C5F3yYw,PRIME MINISTER RISHI SUNAK Rishi Sunak is the new Prime Minister.,2022-10-24,Rishi Sunak
307,4SxxPjxGr8jy6MftXUGsiF,LIZ TRUSS RESIGNS In this emergency podcast Rory Stewart and Alastair Campbell react to the news that Liz Truss has resigned as Prime Minister after barely six weeks in office. Who will replace her as leader of the Conservatives and what chance do they have of uniting their party behind them?,2022-10-20,Liz Truss
308,1lffDd4gLEow4CPgsz97aO,"Imposter Syndrome, the Commonwealth and fox hunting How does public backlash affect politicians; mental health? Do Labour and the Liberal Democrats have an unwritten agreement to win seats? Should we support political parties the same way we do football clubs? Alastair and Rory answer these questions and discuss the fate of the Commonwealth, US/China relations, Thérèse Coffey comments on antibiotics and more in this week Question Time.",2022-10-20,Thérèse Coffey
309,1lffDd4gLEow4CPgsz97aO,"Imposter Syndrome, the Commonwealth and fox hunting How does public backlash affect politicians; mental health? Do Labour and the Liberal Democrats have an unwritten agreement to win seats? Should we support political parties the same way we do football clubs? Alastair and Rory answer these questions and discuss the fate of the Commonwealth, US/China relations, Thérèse Coffey comments on antibiotics and more in this week Question Time.",2022-10-20,Jeremy Hunt
310,1xhxhsdQUeDeOOzIPfcVAN,"Hunt U-turn as Truss goes missing As a divided Conservative Party tries desperately to work out how to replace Liz Truss, Rory and Alastair discuss the likely moves over the coming days and weeks in Westminster. Will the Conservatives find a way to avoid another membership vote to determine the next PM? Plus Biden, Japan, and debt forgiveness.",2022-10-18,Joe Biden
311,1xhxhsdQUeDeOOzIPfcVAN,"Hunt U-turn as Truss goes missing As a divided Conservative Party tries desperately to work out how to replace Liz Truss, Rory and Alastair discuss the likely moves over the coming days and weeks in Westminster. Will the Conservatives find a way to avoid another membership vote to determine the next PM? Plus Biden, Japan, and debt forgiveness.",2022-10-18,Liz Truss
312,1xhxhsdQUeDeOOzIPfcVAN,"Hunt U-turn as Truss goes missing As a divided Conservative Party tries desperately to work out how to replace Liz Truss, Rory and Alastair discuss the likely moves over the coming days and weeks in Westminster. Will the Conservatives find a way to avoid another membership vote to determine the next PM? Plus Biden, Japan, and debt forgiveness.",2022-10-18,Jeremy Hunt
313,5sPSd5IKoDL8x6OnOhvq2i,"TRUSS DOWN, KWARTENG OUT  and Rory for an emergency bonus podcast after the news that Kwasi Kwarteng has been sacked as Chancellor. Facing the lowest ever approval ratings for a British PM, is it over already for the Truss premiership?",2022-10-14,Kwasi Kwarteng
314,5sPSd5IKoDL8x6OnOhvq2i,"TRUSS DOWN, KWARTENG OUT  and Rory for an emergency bonus podcast after the news that Kwasi Kwarteng has been sacked as Chancellor. Facing the lowest ever approval ratings for a British PM, is it over already for the Truss premiership?",2022-10-14,Liz Truss
315,2xkgwtnSTxFOxCBImwK6Iy,"Liberal Democrats, Lordships and Labour return Who would Rory vote for in a General Election today? Did Alastair vote for Jeremy Corbyn? Where do MPs work after they;ve left Parliament? Rory and Alastair answer these questions, plus a discussion of Suella Braverman take on cannabis, reform in the House of Lords, the relevance of the Liberal Democrats, Poland right wing government, and much, much more in this week Question Time.",2022-10-13,Suella Braverman
316,2xkgwtnSTxFOxCBImwK6Iy,"Liberal Democrats, Lordships and Labour return Who would Rory vote for in a General Election today? Did Alastair vote for Jeremy Corbyn? Where do MPs work after they;ve left Parliament? Rory and Alastair answer these questions, plus a discussion of Suella Braverman take on cannabis, reform in the House of Lords, the relevance of the Liberal Democrats, Poland right wing government, and much, much more in this week Question Time.",2022-10-13,Jeremy Corbyn
317,0biCkypr080XzqmzFzQ9NV,"""Detested"" Tories, the SNP, and Israel Why is Liz Truss thinking of moving the UK embassy to Jerusalem? Does the word ;detest; belong in politics? How long will the Conservatives remain united? Rory and Alastair discuss these topics, plus the situation in Libya, the escalation of conflict in Ukraine, the role of empathy in decision-making, and Alastair living rent free in Nadhim Zahawi head...",2022-10-12,Liz Truss
318,0biCkypr080XzqmzFzQ9NV,"""Detested"" Tories, the SNP, and Israel Why is Liz Truss thinking of moving the UK embassy to Jerusalem? Does the word ;detest; belong in politics? How long will the Conservatives remain united? Rory and Alastair discuss these topics, plus the situation in Libya, the escalation of conflict in Ukraine, the role of empathy in decision-making, and Alastair living rent free in Nadhim Zahawi head...",2022-10-12,Nadhim Zahawi
319,2uHKLfQwFVw3N06QkyrbQ9,Fear and Loathing in Birmingham Are we on the brink of Tory civil war? Has Truss painted herself into a corner with her conference speech? What on earth is an ;anti-growth coalition;?,2022-10-07,Liz Truss
320,35C2kAgkRBOk5f04F4BJA9,"Biden, barristers and the Black Watch How do Alastair and Rory maintain a work/life balance? How dangerous are AI deepfakes for politics? Does Rory regret not pursuing a military career? Rory and Alastair answer these questions and many more in this week Question Time episode. Plus they discuss Biden popularity, the protests in Iran, barrister strikes and the relevance of think tanks.",2022-10-06,Joe Biden
321,0pTvzS5LismDJR4Zb28cqh,"U-turns, Ukraine and election season Will Truss and Kwarteng survive a week of U-turns? Have worldwide elections followed the populist trends set by Sweden and Italy? Plus news on the conflicts in Ukraine and Yemen, Rory admiration for David Miliband, and a critique of Singapore-on-Thames.",2022-10-05,Liz Truss
322,0pTvzS5LismDJR4Zb28cqh,"U-turns, Ukraine and election season Will Truss and Kwarteng survive a week of U-turns? Have worldwide elections followed the populist trends set by Sweden and Italy? Plus news on the conflicts in Ukraine and Yemen, Rory admiration for David Miliband, and a critique of Singapore-on-Thames.",2022-10-05,Kwasi Kwarteng
323,0pTvzS5LismDJR4Zb28cqh,"U-turns, Ukraine and election season Will Truss and Kwarteng survive a week of U-turns? Have worldwide elections followed the populist trends set by Sweden and Italy? Plus news on the conflicts in Ukraine and Yemen, Rory admiration for David Miliband, and a critique of Singapore-on-Thames.",2022-10-05,David Miliband
324,0qIMNZJBAhWmGnfA8X9bkW,"The Week Everything Changed In a special bonus episode Rory and Alastair discuss whether the writing is already on the wall for Liz Truss and Kwasi Kwarteng, how Starmer found his voice and revived Labour, and what the future holds for the UK economy...",2022-09-29,Keir Starmer
325,0qIMNZJBAhWmGnfA8X9bkW,"The Week Everything Changed In a special bonus episode Rory and Alastair discuss whether the writing is already on the wall for Liz Truss and Kwasi Kwarteng, how Starmer found his voice and revived Labour, and what the future holds for the UK economy...",2022-09-29,Liz Truss
326,0qIMNZJBAhWmGnfA8X9bkW,"The Week Everything Changed In a special bonus episode Rory and Alastair discuss whether the writing is already on the wall for Liz Truss and Kwasi Kwarteng, how Starmer found his voice and revived Labour, and what the future holds for the UK economy...",2022-09-29,Kwasi Kwarteng
327,5Ah0r0bqiF7j2lHZRcndc3,"Prison reform, lobbying, and Alastair on Strictly Should MPs be drug tested? Does the UK have a corruption problem? How could we radically reform prisons? Alastair and Rory join each other in person this week to answer these questions and many more. Plus, they discuss if they;ve ever been offered to participate in a reality show, and if they would ever consider doing Strictly Come Dancing...",2022-09-29,
328,4jIb9TzKk3ITzo8UwieVEi,"The Kamikwaze budget, Iranian protests, and Italian 'post-fascists' It been a quiet week in UK politics...",2022-09-28,
329,0iXBJAqkmKiXJUHYVVLWkW,"Albanian PM Edi Rama on Putin, Macron, and combating corruption Alastair and Rory are joined by Edi Rama, the Prime Minister of Albania, to talk Putin, Merkel, Macron, the European Union, small boats, cyber attacks from Iran, and much, much more. Tune in to hear how the ;third way; inspired Edi journey from life as an artist in Paris to a three-time election-winning prime minister.",2022-09-23,Vladimir Putin
330,0iXBJAqkmKiXJUHYVVLWkW,"Albanian PM Edi Rama on Putin, Macron, and combating corruption Alastair and Rory are joined by Edi Rama, the Prime Minister of Albania, to talk Putin, Merkel, Macron, the European Union, small boats, cyber attacks from Iran, and much, much more. Tune in to hear how the ;third way; inspired Edi journey from life as an artist in Paris to a three-time election-winning prime minister.",2022-09-23,Emmanuel Macron
331,0iXBJAqkmKiXJUHYVVLWkW,"Albanian PM Edi Rama on Putin, Macron, and combating corruption Alastair and Rory are joined by Edi Rama, the Prime Minister of Albania, to talk Putin, Merkel, Macron, the European Union, small boats, cyber attacks from Iran, and much, much more. Tune in to hear how the ;third way; inspired Edi journey from life as an artist in Paris to a three-time election-winning prime minister.",2022-09-23,Angela Merkel
332,0iXBJAqkmKiXJUHYVVLWkW,"Albanian PM Edi Rama on Putin, Macron, and combating corruption Alastair and Rory are joined by Edi Rama, the Prime Minister of Albania, to talk Putin, Merkel, Macron, the European Union, small boats, cyber attacks from Iran, and much, much more. Tune in to hear how the ;third way; inspired Edi journey from life as an artist in Paris to a three-time election-winning prime minister.",2022-09-23,Edi Rama
333,2U6ibxw7rYOIrSLb6OHYdt,"Blair-Brown, the Special Relationship, and official apologies Who would you cast to play yourself in a film? Rory and Alastair give their answers to this question and many more in today Question Time episode. Plus the rarity of political apologies, friendship (and animosity) between ex Prime Ministers, and the UK pecial relationship; with the US.",2022-09-22,Tony Blair
334,4Mhy3VgrabW47kevogU5dx,"The Queen funeral, United Nations, and fracking  and Rory as they discuss Queen Elizabeth II funeral, Liz Truss; visit to the UN, the pros and cons of fracking and the drastic fall in value of the British Pound. Plus Biden growing popularity, international diplomacy, and the role of foreign correspondents.",2022-09-21,Joe Biden
335,4Mhy3VgrabW47kevogU5dx,"The Queen funeral, United Nations, and fracking  and Rory as they discuss Queen Elizabeth II funeral, Liz Truss; visit to the UN, the pros and cons of fracking and the drastic fall in value of the British Pound. Plus Biden growing popularity, international diplomacy, and the role of foreign correspondents.",2022-09-21,Liz Truss
336,4Mhy3VgrabW47kevogU5dx,"The Queen funeral, United Nations, and fracking  and Rory as they discuss Queen Elizabeth II funeral, Liz Truss; visit to the UN, the pros and cons of fracking and the drastic fall in value of the British Pound. Plus Biden growing popularity, international diplomacy, and the role of foreign correspondents.",2022-09-21,Queen
337,4Mhy3VgrabW47kevogU5dx,"The Queen funeral, United Nations, and fracking  and Rory as they discuss Queen Elizabeth II funeral, Liz Truss; visit to the UN, the pros and cons of fracking and the drastic fall in value of the British Pound. Plus Biden growing popularity, international diplomacy, and the role of foreign correspondents.",2022-09-21,Elizabeth Ii
338,69G3m3tpjAs6xxe6JnMRy8,"Mark Drakeford on Labour success, Tory PMs, and Welsh nationalism Alastair and Rory are joined by Mark Drakeford, First Minister of Wales and Leader of Welsh Labour, to talk Boris Johnson, devolution, Welsh nationalism, Scotland, the secret of Labour century of success in Wales, Covid, Brexit, Latin and more.",2022-09-16,Boris Johnson
339,69G3m3tpjAs6xxe6JnMRy8,"Mark Drakeford on Labour success, Tory PMs, and Welsh nationalism Alastair and Rory are joined by Mark Drakeford, First Minister of Wales and Leader of Welsh Labour, to talk Boris Johnson, devolution, Welsh nationalism, Scotland, the secret of Labour century of success in Wales, Covid, Brexit, Latin and more.",2022-09-16,Mark Drakeford
340,6kA3A8OdVFUWB5tAxvtQXq,"King Charles III, Scottish accents, and left vs. right What the true definition of right-wing and left-wing? Alastair and Rory debate what defines the two sides of the political spectrum, who their favourite comedians are, and why neither of them have a Scottish accent.",2022-09-15,King Charles
341,6kA3A8OdVFUWB5tAxvtQXq,"King Charles III, Scottish accents, and left vs. right What the true definition of right-wing and left-wing? Alastair and Rory debate what defines the two sides of the political spectrum, who their favourite comedians are, and why neither of them have a Scottish accent.",2022-09-15,Charles Iii
342,19j7bWknoJorpejBJAnVYd,"Queen Elizabeth II, Ukrainian counter-attacks, and Sweden  and Rory as they discuss Queen Elizabeth II, the Ukrainian counter-offensive, Rory trip to Kenya, the far right in Sweden, and the Shanghai Co-Operation Organisation.",2022-09-14,Queen
343,19j7bWknoJorpejBJAnVYd,"Queen Elizabeth II, Ukrainian counter-attacks, and Sweden  and Rory as they discuss Queen Elizabeth II, the Ukrainian counter-offensive, Rory trip to Kenya, the far right in Sweden, and the Shanghai Co-Operation Organisation.",2022-09-14,Elizabeth Ii
344,34Fzn9cKurWsBB8qOCr7tH,"Parents, Austerity, and talking with hands What more annoying, a stupid person pretending to be clever or a clever person pretending to be stupid? On an unrelated note Rory and Alastair give more reaction to Liz Truss taking over from Boris Johnson, and give an insight into their family backgrounds.",2022-09-08,Liz Truss
345,34Fzn9cKurWsBB8qOCr7tH,"Parents, Austerity, and talking with hands What more annoying, a stupid person pretending to be clever or a clever person pretending to be stupid? On an unrelated note Rory and Alastair give more reaction to Liz Truss taking over from Boris Johnson, and give an insight into their family backgrounds.",2022-09-08,Boris Johnson
346,3g62U7VoszSVecCPw1kiUu,"Liz Truss, lido politics, and Chile How will Liz Truss operate in Number 10? Why is The Rest Is Politics banned on FCDO official phones? And what going on in Chile?",2022-09-07,Liz Truss
347,06mmgQg0EuQlEnqxRWekYo,"PRIME MINISTER LIZ TRUSS In an emergency podcast, Rory and Alastair react to the news that Liz Truss has won the race to become the UK next prime minister.",2022-09-05,Liz Truss
348,5Dc04WPs4lSb6L6P1jFvfY,"BBC impartiality, books vs. newspapers, and Stewart spoofery What shared regret do Rory and Alastair have about their time at university? Plus local journalism, bikes, John le Carré, musical instruments, rhetoric, and Rory defence of Eton.",2022-09-01,John Le Carré
349,2EtsoHjkaRGm1eYUpuaOXY,"Freezing bills, mental health in politics, and Rory new job Are windfall taxes and freezing energy bills the best ways to deal with the cost of living crisis?",2022-08-31,Bill Gates
350,4pEmUqUeREROfCirDne85z,"Margaret Thatcher, Rupert Murdoch, and Mick Lynch At what points in their political careers did Rory and Alastair feel under the most pressure? Plus the wonders of sleep, Murdoch subtle influence, and protest marches.",2022-08-25,Margaret Thatcher
351,4pEmUqUeREROfCirDne85z,"Margaret Thatcher, Rupert Murdoch, and Mick Lynch At what points in their political careers did Rory and Alastair feel under the most pressure? Plus the wonders of sleep, Murdoch subtle influence, and protest marches.",2022-08-25,Rupert Murdoch
352,4pEmUqUeREROfCirDne85z,"Margaret Thatcher, Rupert Murdoch, and Mick Lynch At what points in their political careers did Rory and Alastair feel under the most pressure? Plus the wonders of sleep, Murdoch subtle influence, and protest marches.",2022-08-25,Mick Lynch
353,1rwjaEVL1Xho7mlQnBM2wn,"Working for Truss, Blackpool with Clinton, and Sewage Why is raw sewage being pumped into UK rivers? How easy is it to stand up to Liz Truss when she your boss? And which former US president walked for 2 miles with Alastair in search of a McDonald?",2022-08-24,Liz Truss
354,1rwjaEVL1Xho7mlQnBM2wn,"Working for Truss, Blackpool with Clinton, and Sewage Why is raw sewage being pumped into UK rivers? How easy is it to stand up to Liz Truss when she your boss? And which former US president walked for 2 miles with Alastair in search of a McDonald?",2022-08-24,Hillary Clinton
355,2BoUFjgdq5W0k8afoLfkZt,"Classified documents, Eddie Jones, and A-levels Just how easy is it to waltz out of office with classified government documents? In the latest episode of TRIP QT, Alastair and Rory take your questions on Trump FBI raid, Gordon Brown and Gillian Duffy, scuffles, Eddie Jones, A-levels, and more.",2022-08-18,Donald Trump
356,2BoUFjgdq5W0k8afoLfkZt,"Classified documents, Eddie Jones, and A-levels Just how easy is it to waltz out of office with classified government documents? In the latest episode of TRIP QT, Alastair and Rory take your questions on Trump FBI raid, Gordon Brown and Gillian Duffy, scuffles, Eddie Jones, A-levels, and more.",2022-08-18,Gordon Brown
357,2BoUFjgdq5W0k8afoLfkZt,"Classified documents, Eddie Jones, and A-levels Just how easy is it to waltz out of office with classified government documents? In the latest episode of TRIP QT, Alastair and Rory take your questions on Trump FBI raid, Gordon Brown and Gillian Duffy, scuffles, Eddie Jones, A-levels, and more.",2022-08-18,Eddie Jones
358,2BoUFjgdq5W0k8afoLfkZt,"Classified documents, Eddie Jones, and A-levels Just how easy is it to waltz out of office with classified government documents? In the latest episode of TRIP QT, Alastair and Rory take your questions on Trump FBI raid, Gordon Brown and Gillian Duffy, scuffles, Eddie Jones, A-levels, and more.",2022-08-18,Gillian Duffy
359,2tec7MOpsKODZ1QNW1ReMu,"Salman Rushdie, the energy price cap, and Afghanistan  and Rory as they discuss the one year anniversary of Afghanistan falling to the Taliban, the French withdrawal from Mali, the Wagner Group, how Gordon Brown lets his hair down, the Kenyan election, the cost of living, Keir Starmer holiday, the energy price cap, Salman Rushdie, freedom of speech, and more.",2022-08-17,Keir Starmer
360,2tec7MOpsKODZ1QNW1ReMu,"Salman Rushdie, the energy price cap, and Afghanistan  and Rory as they discuss the one year anniversary of Afghanistan falling to the Taliban, the French withdrawal from Mali, the Wagner Group, how Gordon Brown lets his hair down, the Kenyan election, the cost of living, Keir Starmer holiday, the energy price cap, Salman Rushdie, freedom of speech, and more.",2022-08-17,Gordon Brown
361,2tec7MOpsKODZ1QNW1ReMu,"Salman Rushdie, the energy price cap, and Afghanistan  and Rory as they discuss the one year anniversary of Afghanistan falling to the Taliban, the French withdrawal from Mali, the Wagner Group, how Gordon Brown lets his hair down, the Kenyan election, the cost of living, Keir Starmer holiday, the energy price cap, Salman Rushdie, freedom of speech, and more.",2022-08-17,Salman Rushdie
362,1prJ8uOjNdwUZZNmLwEEhw,"Clan Campbell vs. Clan Stewart, Tartan Trews, and Lindsay Hoyle  and Rory for the latest episode of TRIP: Question Time, where they answer your questions on the historical Scottish clashes between Clan Stewart and Clan Campbell, Rory tartan trousers, the performance of Lindsay Hoyle as Speaker, and labour shortages in the UK.",2022-08-11,Lindsay Hoyle
363,0IDXpwvmoVIRezsGdjMH7G,"Amnesty International, cabinet duels, and fuel poverty  and Rory as they discuss lame ducks, Amnesty International Ukraine report, politicians’ holidays, energy prices, fuel poverty, George Canning, Nancy Pelosi in Taiwan, the wildfires and US Climate Bill, Boris Johnson dancing, and The Rest Is Politics bingo.",2022-08-10,Boris Johnson
364,0IDXpwvmoVIRezsGdjMH7G,"Amnesty International, cabinet duels, and fuel poverty  and Rory as they discuss lame ducks, Amnesty International Ukraine report, politicians’ holidays, energy prices, fuel poverty, George Canning, Nancy Pelosi in Taiwan, the wildfires and US Climate Bill, Boris Johnson dancing, and The Rest Is Politics bingo.",2022-08-10,George Canning
365,0IDXpwvmoVIRezsGdjMH7G,"Amnesty International, cabinet duels, and fuel poverty  and Rory as they discuss lame ducks, Amnesty International Ukraine report, politicians’ holidays, energy prices, fuel poverty, George Canning, Nancy Pelosi in Taiwan, the wildfires and US Climate Bill, Boris Johnson dancing, and The Rest Is Politics bingo.",2022-08-10,Nancy Pelosi
366,0IDXpwvmoVIRezsGdjMH7G,"Amnesty International, cabinet duels, and fuel poverty  and Rory as they discuss lame ducks, Amnesty International Ukraine report, politicians’ holidays, energy prices, fuel poverty, George Canning, Nancy Pelosi in Taiwan, the wildfires and US Climate Bill, Boris Johnson dancing, and The Rest Is Politics bingo.",2022-08-10,Bill Gates
367,2VyprZnjD93ZNyi7M89R3x,"Scottish Unionism, growth, and cannibalism  and Rory for the latest episode of TRIP: Question Time, where they answer your questions on Bhutan Gross Domestic Happiness, Scottish Unionism, political biographies, cannibalism, and more.",2022-08-04,
368,3PWJZKEaVCrM4y8fEPYB13,"William Hague on Boris Johnson, Blair, and Brexit In a special episode of The Rest Is Politics, Alastair and Rory are joined by former Foreign Secretary and former Leader of the Conservative Party, William Hague.",2022-08-03,Boris Johnson
369,3PWJZKEaVCrM4y8fEPYB13,"William Hague on Boris Johnson, Blair, and Brexit In a special episode of The Rest Is Politics, Alastair and Rory are joined by former Foreign Secretary and former Leader of the Conservative Party, William Hague.",2022-08-03,Tony Blair
370,3PWJZKEaVCrM4y8fEPYB13,"William Hague on Boris Johnson, Blair, and Brexit In a special episode of The Rest Is Politics, Alastair and Rory are joined by former Foreign Secretary and former Leader of the Conservative Party, William Hague.",2022-08-03,William Hague
371,0daghZtXKrQYBpxErr2itd,"Al-Qaeda, Pelosi in Taiwan, and working for Truss  Campbell and Rory Stewart as they discuss al-Qaeda, Kosovo, Kenya, Tunisia, the ;age of impunity;, Nancy Pelosi Taiwan visit, working for Truss and Sunak, terrorism, and resignation honours.",2022-08-02,Rishi Sunak
372,0daghZtXKrQYBpxErr2itd,"Al-Qaeda, Pelosi in Taiwan, and working for Truss  Campbell and Rory Stewart as they discuss al-Qaeda, Kosovo, Kenya, Tunisia, the ;age of impunity;, Nancy Pelosi Taiwan visit, working for Truss and Sunak, terrorism, and resignation honours.",2022-08-02,Liz Truss
373,0daghZtXKrQYBpxErr2itd,"Al-Qaeda, Pelosi in Taiwan, and working for Truss  Campbell and Rory Stewart as they discuss al-Qaeda, Kosovo, Kenya, Tunisia, the ;age of impunity;, Nancy Pelosi Taiwan visit, working for Truss and Sunak, terrorism, and resignation honours.",2022-08-02,Nancy Pelosi
374,0Bd30Npexm8P2YDaaxn9m0,"The last days of Blair and May, carbon footprints, and remaining hopeful May downfall, Blair-Brown, Celtic vs. Rangers in Belfast, remaining hopeful, charter cities, climate change, carbon emissions, and wildfires.",2022-07-28,Tony Blair
375,3nd8spqRFCB2p9s0m91NlS,"Blue on blue, famine in Africa, and David Trimble  Campbell and Rory Stewart as they discuss the Tory leadership race, the life and legacy of David Trimble, Mario Draghi resignation, charter cities, famine in Africa, populism, and Marilyn Monroe poetry.",2022-07-27,David Trimble
376,3nd8spqRFCB2p9s0m91NlS,"Blue on blue, famine in Africa, and David Trimble  Campbell and Rory Stewart as they discuss the Tory leadership race, the life and legacy of David Trimble, Mario Draghi resignation, charter cities, famine in Africa, populism, and Marilyn Monroe poetry.",2022-07-27,Mario Draghi
377,3nd8spqRFCB2p9s0m91NlS,"Blue on blue, famine in Africa, and David Trimble  Campbell and Rory Stewart as they discuss the Tory leadership race, the life and legacy of David Trimble, Mario Draghi resignation, charter cities, famine in Africa, populism, and Marilyn Monroe poetry.",2022-07-27,Marilyn Monroe
378,4ReiHvvXhYFH0U66OBnCYi,"Treating addiction, feminism, and a fear of ketchup  and Alastair for the latest episode of ;The Rest Is Politics: Question Time;, where they discuss removing the stigma around addiction, feminism, Eton, Alastair fear of ketchup, political cliches, Rory worst interview gaff, whether the SNP has a mandate for another independence referendum, and how Iran and Afghanistan have changed since Rory walk.",2022-07-22,
379,1yJbNz2PpkXpEgWNkaP0Ey,Rishi Sunak vs. Liz Truss And then there were two...,2022-07-21,Rishi Sunak
380,1yJbNz2PpkXpEgWNkaP0Ey,Rishi Sunak vs. Liz Truss And then there were two...,2022-07-21,Liz Truss
381,7DCsB565C7eh5LRsJBJPNC,"Keir Starmer on rebuilding Labour, Tory leadership, and Brexit In a special episode recorded in Westminster as temperatures approached 40C in London, Rory and Alastair are joined by the Leader of the Opposition and Leader of the Labour Party, Sir Keir Starmer.",2022-07-20,Keir Starmer
382,1lk1KIbcuP7OHYMuEI98xx,"Heatwaves, semiconductors, and Johnson return? It the hottest day of the year so far, but Rory and Alastair are still managing to disagree fairly agreeably!",2022-07-19,Boris Johnson
383,32PBpE87D3HmwifDmLPzaJ,"Shinzo Abe, Sri Lanka, and 'Big Society'  and Alastair for the seventh episode of ;The Rest Is Politics: Question Time;, where they discuss the assassination and legacy of Shinzo Abe, the situation in Sri Lanka, Tory leadership, marriage, Rory wedding ring, the Met, and more.",2022-07-14,Shinzo Abe
384,2bj8P2Fw4HdPKJ7MVO6ZsD,Tory leadership race: contenders and pretenders Rishi Sunak. Liz Truss. Penny Mordaunt. Tom Tugendhat. And about fifty others.,2022-07-12,Rishi Sunak
385,2bj8P2Fw4HdPKJ7MVO6ZsD,Tory leadership race: contenders and pretenders Rishi Sunak. Liz Truss. Penny Mordaunt. Tom Tugendhat. And about fifty others.,2022-07-12,Liz Truss
